-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02
-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.487500000000000000e+02,-1.430000000000000000e+02,-1.137500000000000000e+02,-9.425000000000000000e+01,-7.100000000000000000e+01,-2.472500000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02
-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.202500000000000000e+02,-7.400000000000000000e+01,-6.500000000000000000e+01,-1.730000000000000000e+02,-2.240000000000000000e+02,-2.337500000000000000e+02,-2.540000000000000000e+02,-6.275000000000000000e+01,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02
-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-1.820000000000000000e+02,-2.315000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-9.875000000000000000e+01,-1.190000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02
-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-8.900000000000000000e+01,-1.692500000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02
-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-1.227500000000000000e+02,-6.275000000000000000e+01,-1.970000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02
-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-1.227500000000000000e+02,-6.275000000000000000e+01,-1.835000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02
-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-1.572500000000000000e+02,-6.275000000000000000e+01,-1.850000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02
-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-1.482500000000000000e+02,-6.275000000000000000e+01,-2.285000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02
-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-1.962500000000000000e+02,-1.272500000000000000e+02,-6.275000000000000000e+01,-7.025000000000000000e+01,-1.370000000000000000e+02,-2.000000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02
-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-1.895000000000000000e+02,-1.272500000000000000e+02,-6.275000000000000000e+01,-8.150000000000000000e+01,-1.445000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02
-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.457500000000000000e+02,-1.730000000000000000e+02,-6.275000000000000000e+01,-1.985000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02
-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-7.550000000000000000e+01,-1.985000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02
-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-6.275000000000000000e+01,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02
-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-1.130000000000000000e+02,-2.142500000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02
-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-6.350000000000000000e+01,-2.420000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02,-2.540000000000000000e+02
